pl_orbsmax,pl_rade,pl_bmasse,pl_dens,pl_eqt,cluster
0.246,3.26,10.7,1.7,513,cluster3
0.065,1.67,3.43,4.05,1197,cluster4
0.14,2.85,8.5,2.02,815,cluster3
0.287,2.67,7.61,2.2,570,cluster3
0.21,2.15,7.3,4.1,607,cluster3
0.51,11.59,132,0.47,394,cluster2
0.0919,2.55,5,1.65,777,cluster4
0.1087,2.34,4.5,1.91,715,cluster4
0.11,2.25,5.69,2.74,594,cluster4
0.205,2.7,7.75,2.16,437,cluster3
0.047,2.16,5.31,2.9,1212,cluster4
0.065,1.88,4.19,3.47,1035,cluster4
0.035,1.32,2.3,5.5,1130,cluster4
0.045,1.47,2.76,4.77,1001,cluster4
0.068,2.23,5.6,2.77,808,cluster4
0.097,2.67,7.61,2.2,678,cluster4
0.141,2.35,6.12,2.59,563,cluster3
0.144,3.07,9.64,1.83,657,cluster3
0.286,3.83,14,1.37,466,cluster3
0.048,1.77,3.78,3.75,1087,cluster4
0.071,2.71,7.8,2.15,895,cluster4
0.099,1.22,1.98,5.99,741,cluster4
0.142,1.17,1.71,5.87,621,cluster4
0.192,1.36,2.42,5.29,533,cluster3
0.079,1.61,3.22,3,495,cluster4
0.0521,2,4.66,1.2,606,cluster4
0.118,2.09,5.02,1.9,403,cluster4
0.169,1.53,2.96,4.1,337,cluster3
0.255,1.8,3.89,3.2,274,cluster3
0.217,2.87,48.5,11.3,509,cluster3
0.336,6.54,42.1,0.827,409,cluster3
0.08,1.96,4.5,3.28,540,cluster4
0.136,1.93,4.38,3.35,416,cluster4
0.305,2.5,6.8,2.39,277,cluster3
0.04,1.32,2.3,5.5,1258,cluster4
0.07,2.65,7.51,2.22,946,cluster4
0.118,1.86,4.12,3.52,729,cluster4
0.22,1.87,4.16,3.5,534,cluster3
0.18,3.9,11.3,1.02,524,cluster3
0.3,12.3,640,1.88,411,cluster1
0.5,8.8,23.1,0.19,308,cluster2
0.094,1.67,3.43,4.05,812,cluster4
0.232,2.25,5.69,2.74,516,cluster3
0.036,1.35,2.39,5.34,1278,cluster4
0.06,1.35,2.39,5.34,989,cluster4
0.112,1.75,3.71,3.8,725,cluster4
0.193,4.06,15.5,1.27,634,cluster3
0.024,0.89,0.64,4.99,802,cluster4
0.057,1.14,1.55,5.75,521,cluster4
0.039,2.86,8.55,2.01,875,cluster4
0.054,2.17,5.35,2.88,746,cluster4
0.08,2.75,8,2.11,611,cluster4
0.0232,1.2,1.87,5.95,1137,cluster4
0.0571,3.6,10.5,1.24,836,cluster4
0.0752,3.3,6,0.917,728,cluster4
0.121,2.71,9.1,2.5,576,cluster4
0.0399,1.794,3.87,3.68,1000,cluster4
0.05,1.52,2.92,4.57,830,cluster4
0.067,2.35,6.12,2.59,716,cluster4
0.12,2.47,6.66,2.43,535,cluster4
0.227,2.27,5.77,2.71,390,cluster3
0.0917,2.43,7.44,2.62,797,cluster4
0.1068,2.2,3.64,1.74,739,cluster4
0.09,2.12,5.14,2.96,833,cluster4
0.123,2.16,5.31,2.9,714,cluster4
0.059,1.56,3.05,4.41,531,cluster4
0.401,2.51,6.85,2.38,204,cluster2
0.16,5.5,25.9,0.855,781,cluster3
0.111,1.19,1.81,5.9,665,cluster4
0.281,3.38,11.4,1.62,417,cluster3
0.392,2.47,7,3.3,353,cluster2
0.087,1.7,3.53,3.95,960,cluster4
0.145,1.43,2.63,4.94,744,cluster4
0.031,1.29,2.21,5.66,1685,cluster4
0.153,3.15,10.1,1.78,754,cluster3
0.125,2.53,6.94,2.35,883,cluster4
0.208,2.57,7.13,2.31,683,cluster3
0.035,0.83,0.498,4.79,1195,cluster4
0.064,2.9,8.75,1.97,890,cluster4
0.402,3.77,13.7,1.4,409,cluster2
0.791,4.15,16.1,1.24,291,cluster2
0.027,1.06,1.2,5.54,837,cluster4
0.058,1.16,1.65,5.81,577,cluster4
0.061,2.09,109.8,66.1,976,cluster4
0.083,1.72,3.61,3.9,837,cluster4
0.056,4.71,19.9,1.05,1039,cluster4
0.105,3.68,13.1,1.44,762,cluster3
0.051,1.63,3.29,4.17,1023,cluster4
0.069,2.63,7.41,2.24,876,cluster4
0.191,2.29,5.86,2.68,528,cluster3
0.13,2.7,7.75,2.16,328,cluster3
0.033,1.5,2.86,4.66,652,cluster4
0.013,0.82,0.477,4.75,1026,cluster4
0.085,1.14,1.55,5.75,1292,cluster4
0.142,1.37,2.45,5.24,1002,cluster4
0.057,1.77,3.78,3.75,1042,cluster4
0.11,2.32,5.99,2.64,752,cluster4
0.027,1.01,1.01,5.39,1373,cluster4
0.051,1.67,3.43,4.05,996,cluster4
0.05,1.14,1.55,5.75,935,cluster4
0.26,3.15,10.1,1.78,410,cluster3
0.053,2.91,8.8,1.96,1017,cluster4
0.105,2.54,6.99,2.34,721,cluster4
0.22,2.79,8.2,2.07,498,cluster3
0.032,1.52,44.6,69.8,1127,cluster4
0.051,1.4,17.4,34.8,889,cluster4
0.066,1.21,6.9,21.4,781,cluster4
0.029,1.11,1.41,5.67,682,cluster4
0.09,1.73,3.64,3.86,387,cluster4
0.2199,2.3,28.5,12.9,602,cluster3
0.354,5.4,39.4,1.37,475,cluster2
0.061,1.4,2.54,5.09,547,cluster4
0.113,1.93,4.38,3.35,402,cluster4
0.0677,1.74,3.68,3.84,1336,cluster4
0.1189,3.2,0.39,0.13,1009,cluster3
0.1662,5.35,3.91,0.25,853,cluster3
0.2138,4.02,5.57,0.8,752,cluster3
0.2535,4.46,9.6,0.9,691,cluster3
0.075,1.35,2.39,5.34,714,cluster4
0.116,1.95,4.46,3.31,573,cluster4
0.065,1.82,3.97,3.62,540,cluster4
0.105,1.84,4.04,3.56,425,cluster4
0.159,1.64,3.33,4.15,346,cluster3
0.07,1.17,1.71,5.87,703,cluster4
0.114,1.09,1.32,5.6,550,cluster4
0.189,1.18,1.76,5.89,427,cluster3
0.087,1.32,28.2,67.4,480,cluster4
0.135,1.11,1.41,5.67,386,cluster4
0.061,1.12,1.46,5.71,1090,cluster4
0.107,1.43,2.63,4.94,822,cluster4
0.168,1.41,2.57,5.04,656,cluster3
0.075,3.39,11.4,1.61,1290,cluster4
0.356,3.07,9.64,1.83,592,cluster2
0.033,1.02,1.04,5.39,1625,cluster4
0.092,2.1,5.06,3,967,cluster4
0.154,2.37,6.21,2.56,749,cluster3
0.045,1.54,2.99,4.5,1458,cluster4
0.093,2.05,4.86,3.1,1017,cluster4
0.117,2.44,30.6,11.6,1005,cluster4
0.172,2.34,6.08,2.61,831,cluster3
0.257,3,9.27,1.89,680,cluster3
0.0893,1.56,8.5,12.3,1143,cluster4
0.055,1.42,2.6,4.99,1023,cluster4
0.069,1.15,7.3,26.4,914,cluster4
0.091,1.17,14.7,50.4,796,cluster4
0.134,2.53,6.94,2.35,1092,cluster3
0.178,3.37,11.3,1.62,946,cluster3
0.06,1.18,1.76,5.89,1085,cluster4
0.08,1.7,3.53,3.95,940,cluster4
0.182,1.85,4.08,3.54,622,cluster3
0.242,1.99,4.62,3.22,539,cluster3
0.128,2.25,5.69,2.74,905,cluster4
0.185,1.96,4.5,3.28,754,cluster3
0.242,2.49,6.76,2.41,658,cluster3
0.0293,0.88,0.615,4.96,1897,cluster4
0.088,2.41,6.39,2.51,1024,cluster4
0.167,2.02,4.74,3.16,746,cluster3
0.153,2.61,7.32,2.26,643,cluster3
0.488,2.95,9.01,1.93,360,cluster2
0.066,0.74,0.5,5.2,622,cluster4
0.077,1.2,2.2,4.8,575,cluster4
0.071,2.66,7.56,2.21,1008,cluster4
0.168,3.07,9.64,1.83,654,cluster3
0.11,1.97,4.54,3.26,908,cluster4
0.183,1.75,3.71,3.8,705,cluster3
0.076,1.52,2.92,4.57,1196,cluster4
0.138,1.33,2.33,5.44,888,cluster4
0.065,1.9,94.5,75.7,972,cluster4
0.105,1.96,4.5,3.28,763,cluster4
0.104,1.85,4.08,3.54,1037,cluster4
0.1385,3.1,6.1,1.13,888,cluster3
0.1786,2.8,14.9,3.73,782,cluster3
0.214,3.06,4.8,0.921,498,cluster3
0.287,3.19,11.1,1.88,431,cluster3
0.5177,2.72,7.85,2.14,318,cluster2
0.085,0.86,0.566,4.89,694,cluster4
0.118,1.24,2.07,5.97,591,cluster4
0.051,0.89,0.64,4.99,534,cluster4
0.065,1.38,2.48,5.19,472,cluster4
0.054,1.84,4.04,3.56,741,cluster4
0.115,1.31,2.27,5.55,508,cluster4
0.146,1.24,2.07,5.97,451,cluster4
0.102,1.46,2.73,4.82,840,cluster4
0.179,2.71,7.8,2.15,633,cluster3
0.057,1.57,3.09,4.39,1294,cluster4
0.115,1.81,3.93,3.64,913,cluster4
0.063,1.84,4.04,3.56,793,cluster4
0.12,2.67,7.61,2.2,576,cluster4
0.246,3.43,11.6,1.58,402,cluster3
0.21,2.72,7.85,2.14,554,cluster3
0.381,2.85,8.5,2.02,411,cluster2
0.178,3.53,12.2,1.52,671,cluster3
0.307,4.3,2.9,0.1,512,cluster3
0.372,4.01,2.7,0.1,464,cluster2
0.1153,1.498,3.83,6.26,978,cluster4
0.1283,3.679,7.13,0.787,928,cluster3
0.044,1.65,3.36,4.11,1116,cluster4
0.075,2.1,5.06,3,860,cluster4
0.086,1.45,2.7,4.87,1060,cluster4
0.3,2.52,6.9,2.37,568,cluster3
0.087,0.88,0.615,4.96,838,cluster4
0.207,1.45,2.7,4.87,543,cluster3
0.048,1.16,1.65,5.81,1347,cluster4
0.079,1.69,66.4,75.6,1054,cluster4
0.107,2.05,4.86,3.1,905,cluster4
0.178,1.55,3.02,4.46,753,cluster3
0.312,2.15,5.27,2.91,568,cluster3
0.098,2.04,4.82,3.12,865,cluster4
0.137,1.64,3.33,4.15,729,cluster4
0.045,1.46,2.73,4.82,1326,cluster4
0.11,1.79,3.86,3.7,848,cluster4
0.201,1.3,2.24,5.6,401,cluster3
0.253,1.2,1.87,5.95,357,cluster3
0.186,3.26,10.7,1.7,800,cluster3
0.36,3.88,14.3,1.35,575,cluster2
0.03,1.13,1.51,5.75,687,cluster4
0.094,1.41,2.57,5.04,391,cluster4
0.246,0.37,0.0275,2.98,401,cluster3
0.054,1.59,3.15,4.31,1040,cluster4
0.14,1.91,4.31,3.4,647,cluster4
0.2,1.89,4.23,3.44,554,cluster3
0.313,1.78,3.82,3.72,443,cluster3
0.075,1.36,2.42,5.29,1081,cluster4
0.154,2.09,5.02,3.02,755,cluster3
0.201,1.69,3.5,3.98,660,cluster3
0.06,1.36,2.42,5.29,1054,cluster4
0.126,1.24,2.07,5.97,729,cluster4
0.029,1.03,1.08,5.43,1761,cluster4
0.042,1.1,1.37,5.66,1467,cluster4
0.056,1.31,2.27,5.55,1272,cluster4
0.101,1.45,2.7,4.87,851,cluster4
0.141,2.65,7.51,2.22,720,cluster3
0.057,1.07,1.24,5.56,1242,cluster4
0.115,1.79,3.86,3.7,873,cluster4
0.109,1.39,2.51,5.14,875,cluster4
0.182,2.06,4.9,3.08,677,cluster3
0.112,0.75,0.347,4.52,503,cluster4
0.166,0.7,0.271,4.34,414,cluster4
0.152,1.66,3.39,4.07,775,cluster4
0.326,2.29,5.86,2.68,530,cluster3
0.05,1.19,1.81,5.9,1317,cluster4
0.078,1.27,2.15,5.77,1056,cluster4
0.066,0.99,0.937,5.31,1576,cluster4
0.117,1.12,1.46,5.71,1180,cluster4
0.055,1.32,2.3,5.5,1166,cluster4
0.097,1.59,3.15,4.31,882,cluster4
0.095,1.32,2.3,5.5,545,cluster4
0.172,1.24,2.07,5.97,406,cluster3
0.148,1.12,1.46,5.71,670,cluster4
0.236,1.13,1.51,5.75,531,cluster3
0.097,2.73,12.8,3.46,951,cluster4
0.127,3.04,13.2,2.58,829,cluster3
0.3024,2.619,7.36,2.25,535,cluster3
0.096,1.39,2.51,5.14,651,cluster4
0.155,1.58,3.12,4.35,513,cluster4
0.068,1.03,1.08,5.43,994,cluster4
0.098,0.89,0.64,4.99,826,cluster4
0.036,0.81,0.457,4.73,830,cluster4
0.093,0.86,0.566,4.89,515,cluster4
0.041,1.51,2.89,4.61,1047,cluster4
0.11,1.46,2.73,4.82,636,cluster4
0.065,0.82,0.477,4.75,786,cluster4
0.101,0.79,0.418,4.66,630,cluster4
0.082,3.2,10.3,1.73,1425,cluster4
0.161,3.54,12.3,1.52,1015,cluster3
0.059,1,0.972,5.34,1125,cluster4
0.093,1.1,1.37,5.66,901,cluster4
0.091,1.29,2.21,5.66,1052,cluster4
0.124,1.33,2.33,5.44,901,cluster4
0.083,1.6,3.19,4.28,1035,cluster4
0.11,1.66,3.39,4.07,901,cluster4
0.061,1.03,1.08,5.43,576,cluster4
0.177,1.32,2.3,5.5,341,cluster3
0.2336,3.5,75.5,9.68,496,cluster3
0.378,5.3,17.9,0.661,390,cluster2
0.144,2.46,6.62,2.44,539,cluster3
0.48,6.18,31.6,0.736,295,cluster2
0.044,0.93,0.749,5.12,755,cluster4
0.087,1.01,1.01,5.39,536,cluster4
0.0618,0.88,0.615,4.96,636,cluster4
0.103,0.96,0.84,5.22,773,cluster4
0.155,1.43,2.63,4.94,630,cluster4
0.261,1.89,4.23,3.44,486,cluster3
0.0456,4.002,24.472,1.91,1650,cluster4
0.08,13.11,699.2,1.68,1620,cluster1
0.087,1.65,3.36,4.11,939,cluster4
0.134,1.49,2.83,4.7,755,cluster4
0.122,1.71,3.57,3.92,889,cluster4
0.269,2.15,5.27,2.91,598,cluster3
0.6503,2.27,5.77,2.71,380,cluster2
0.051,1.22,1.98,5.99,1311,cluster4
0.068,1.56,3.05,4.41,1140,cluster4
0.087,1.38,2.48,5.19,1006,cluster4
0.102,1.46,2.73,4.82,931,cluster4
0.076,1.25,2.1,5.91,1194,cluster4
0.297,1.75,3.71,3.8,604,cluster3
0.1211,1.42,2.6,4.99,958,cluster4
0.102,1.27,2.15,5.77,730,cluster4
0.118,1.72,3.61,3.9,678,cluster4
0.095,2.08,4.98,3.04,785,cluster4
0.188,4.66,19.6,1.06,557,cluster3
0.0359,1.43,6.35,11.82,1302,cluster4
0.0552,0.85,2.71,24.39,1050,cluster4
0.03101,14.46,177.98,0.33,1790,cluster1
0.1226,2.838,8.44,2.03,866,cluster4
0.0375,2.401,25.6,10.3,1138,cluster4
0.0739,4.421,26.4,1.7,838,cluster4
0.279,3.319,15.2,2.3,410,cluster3
0.186,3.28,10.8,1.68,503,cluster3
0.02897,15.031,299.07803,0.52,1850,cluster1
0.0527,1.71,3.5,3.85,1024,cluster4
0.0699,3.01,29.9,6.02,890,cluster4
0.0695,2.01,4.7,3.18,543,cluster4
0.0658,2.48,58.2,21,986,cluster4
0.1021,2.45,6.57,2.45,791,cluster4
0.1006,2.31,11,4.9,671,cluster4
0.1194,2.69,7.7,2.17,616,cluster4
0.37,10.8,794.5,3.5,613,cluster1
0.0116,0.78,0.399,4.62,519,cluster4
0.006,0.73,0.315,4.45,720,cluster4
0.0154,0.57,0.13,3.86,450,cluster4
0.082,12.89,136.66,0.38,1028,cluster1
0.03585,13.361,189.101,0.459,1605,cluster1
0.044,9.98,327.35,1.94,1116,cluster1
0.0464,10.962,79.45,0.27,1070,cluster1
0.0414,12.22,108.06,0.26,1300,cluster1
0.091,13.79,92.17,0.16,1100,cluster1
0.0433,12.11,403.63,1.02,1070,cluster1
0.2244,3.25,10.6,1.7,667,cluster3
0.4757,1.75,3.71,3.8,458,cluster2
0.0719,0.764,0.37,4.56,1032,cluster4
0.0847,0.668,0.229,4.22,951,cluster4
0.1045,1.11,1.41,5.67,856,cluster4
0.0679,16.25,896.24,1.13,1776,cluster1
0.1143,12.67,908.96,2.4,1000,cluster1
0.0948,22.31,266.97,0.131,1729,cluster1
0.339,2.73,7.9,2.13,322,cluster3
0.1158,2.33,6.04,2.62,503,cluster4
0.288,2.14,5.22,2.93,308,cluster3
0.166,1.12,1.46,5.71,288,cluster4
0.563,2.24,5.65,2.76,291,cluster2
0.0446,12.22,317.82,0.93,1544,cluster1
0.242,1.86,4.12,3.52,229,cluster3
0.64,1.64,3.33,4.15,189,cluster2
0.409,1.34,2.36,5.39,241,cluster2
0.495,2.33,6.04,2.62,233,cluster2
0.04178,0.403,0.0374,3.14,938,cluster4
0.04881,0.497,0.0793,3.55,868,cluster4
0.06,0.53,0.2,7.9,783,cluster4
0.0696,0.546,0.1,4.8,727,cluster4
0.0811,0.741,0.332,4.48,673,cluster4
0.0217,1.58,3.12,4.35,401,cluster4
0.0301,2.51,6.85,2.38,341,cluster4
0.0439,1.25,2.1,5.91,305,cluster4
0.0182,1.5,2.86,4.66,648,cluster4
0.0283,1.11,1.41,5.67,520,cluster4
0.0403,1.35,2.39,5.34,436,cluster4
0.0769,18.49,435.41,0.4,882,cluster1
0.1027,2.056,4.88,3.09,917,cluster4
0.1979,2.764,8.07,2.1,661,cluster3
0.03,10.76,160.497,0.8,1000,cluster1
0.1993,6.14,19.4,0.461,769,cluster3
0.1324,2.62,12.5,3.82,944,cluster3
0.0954,2.354,6.05338,2.76,844,cluster4
0.154,4.2,16.4,1.22,798,cluster3
0.2799,13.5,119.499,0.267,455,cluster1
0.067,1.64,3.33,4.15,845,cluster4
0.7211,5.52,26.1,0.853,389,cluster2
0.0821,2.58,7.18,2.3,886,cluster4
0.4172,3,53.9,9.3,611,cluster2
0.7584,4,6,0.4,453,cluster2
0.078,3.05,9.53,1.85,880,cluster4
0.0765,3.3,10.9,1.67,1163,cluster4
0.0953,2.95,9.01,1.93,996,cluster4
0.2671,2.85,8.5,2.02,503,cluster3
0.0465,1.25,2.1,5.91,1206,cluster4
0.1651,2.25,5.69,2.74,712,cluster3
0.0483,3.22,10.5,1.73,876,cluster4
0.1186,4.08,15.6,1.26,879,cluster3
0.0606,3.06,9.59,1.84,1115,cluster4
0.0399,2.49,6.76,2.41,980,cluster4
0.1126,3.08,9.69,1.82,807,cluster4
0.0911,2.07,4.94,3.06,649,cluster4
0.1032,2.71,7.8,2.15,640,cluster4
0.0994,2.12,5.14,2.96,649,cluster4
0.0528,1.88,3.94,3.23,932,cluster4
0.0845,2.71,14.61,4.01,736,cluster4
0.2279,2.04,7.93,5.08,448,cluster3
0.0605,2.78,8.15,2.08,1312,cluster4
0.0894,2.5,6.8,2.39,899,cluster4
0.2537,2.36,6.17,2.58,352,cluster3
0.2072,3.21,10.4,1.73,755,cluster3
0.0896,2.28,5.82,2.7,766,cluster4
0.1725,11,84.2,0.348,459,cluster1
0.2141,2.68,7.65,2.18,487,cluster3
0.1209,7.72,46.1,0.551,538,cluster3
0.05929,2.72,311.46,3.4,509,cluster4
0.07821,2.55,228.83,1.3,443,cluster4
0.031,1.6,3.19,4.28,717,cluster4
0.116,1.56,3.05,4.41,371,cluster4
0.0516,8.92,59,0.457,1111,cluster3
0.0935,9.59,66.7,0.416,660,cluster3
0.0804,7.14,40.4,0.61,1093,cluster3
0.0427,5.23,23.8,0.914,1200,cluster4
0.0747,2.32,5.99,2.64,747,cluster4
0.0457,6.04,30.4,0.758,1210,cluster3
0.0897,3.03,9.43,1.86,931,cluster4
0.0598,2.17,5.35,2.88,844,cluster4
0.0538,15.984,670.93913,0.4,1750,cluster1
0.077,1.71,3.57,3.92,1196,cluster4
0.087,2.17,5.35,2.88,1125,cluster4
0.0806,2.58,7.18,2.3,909,cluster4
0.0627,4.3,17.1,1.18,1125,cluster4
0.0535,4.77,20.4,1.03,1217,cluster4
0.0646,1.59,3.15,4.31,374,cluster4
0.1445,2.6,7.27,2.27,314,cluster3
0.075,2.73,7.9,2.13,1080,cluster4
0.0473,1.3,2.24,5.6,1407,cluster4
0.1763,1.64,3.33,4.15,710,cluster3
0.2384,2.49,6.76,2.41,584,cluster3
0.2514,7.1,2.1,0.03,543,cluster3
0.384,9,4,0.03,439,cluster2
0.509,9.7,7.6,0.046,381,cluster2
0.134,2.47,6.66,2.43,797,cluster3
0.8589,6.35,33.1,0.71,332,cluster2
0.2194,2.69,7.7,2.17,652,cluster3
0.1789,2.2,5.48,2.83,623,cluster3
0.0676,1.72,3.61,3.9,1248,cluster4
0.1333,1.46,2.73,4.82,564,cluster4
0.1992,5.74,27.9,0.811,1095,cluster3
0.2897,2.67,7.61,2.2,467,cluster3
0.081,2.11,5.1,2.98,839,cluster4
0.1594,2.1,5.06,3,532,cluster3
0.182,1.95,4.46,3.31,332,cluster3
0.144,1.66,3.39,4.07,711,cluster4
0.0594,1.07,1.24,5.56,1107,cluster4
0.1699,3.18,10.2,1.74,803,cluster3
0.2551,6.91,38.2,0.636,761,cluster3
0.0606,1.96,4.5,3.28,884,cluster4
0.0791,1.91,4.31,3.4,974,cluster4
0.0303,0.96,0.84,5.22,1574,cluster4
0.1396,2.63,7.41,2.24,832,cluster3
0.064,1.99,4.62,3.22,1099,cluster4
0.1179,2.84,8.45,2.03,1157,cluster4
0.1409,2.08,4.98,3.04,708,cluster4
0.0309,1.86,4.12,3.52,1662,cluster4
0.1075,2,4.66,3.2,891,cluster4
0.091,2.12,5.14,2.96,870,cluster4
0.2212,3.01,9.32,1.88,488,cluster3
0.1694,2.78,8.15,2.08,453,cluster3
0.1012,2.57,7.13,2.31,620,cluster4
0.165,3.38,11.4,1.62,423,cluster3
0.1272,2.24,5.65,2.76,721,cluster4
0.0594,2.36,6.17,2.58,1247,cluster4
0.0276,3.1,9.8,1.81,1877,cluster4
0.0442,1.41,2.57,5.04,1181,cluster4
0.4669,2.215,10.6,5.4,380,cluster2
0.4988,8.373,308.2951,2.9,388,cluster2
0.126,1.53,2.96,4.54,328,cluster4
0.5886,2.71,7.8,2.15,355,cluster2
0.0641,3.36,11.2,1.62,1673,cluster4
0.1038,1.57,3.09,4.39,698,cluster4
0.098,2.5,6.8,2.39,521,cluster4
0.1553,2.12,5.14,2.96,748,cluster3
0.1087,2.69,7.7,2.17,806,cluster4
0.0502,7,39.1,0.626,1258,cluster3
0.058,4,15.1,1.3,768,cluster4
0.2283,2.57,11,1.9,487,cluster3
0.4453,2.93,8.91,1.95,349,cluster2
0.029,1.59,3.15,4.31,931,cluster4
0.048,1.55,3.02,4.46,728,cluster4
0.081,1.59,3.15,4.31,559,cluster4
0.0747,4.42,17.9,1.14,760,cluster4
0.0893,2.73,7.9,2.13,483,cluster4
0.0612,3.95,14.8,1.32,1103,cluster4
0.0484,4.63,19.4,1.07,970,cluster4
0.0293,4.29,17,1.18,1346,cluster4
0.1201,2.83,8.4,2.04,664,cluster4
0.0973,2.24,5.65,2.76,766,cluster4
0.0469,2.67,7.61,2.2,1281,cluster4
0.1759,2.37,6.21,2.56,498,cluster3
0.1277,3.61,12.7,1.48,706,cluster3
0.1028,6.51,22.1,0.442,1378,cluster3
0.1652,9.8,181,1.06,1087,cluster1
0.0899,1.72,3.61,3.9,298,cluster4
0.2918,6.96,38.7,0.631,446,cluster3
0.0593,2.68,7.65,2.18,989,cluster4
0.1333,5.21,23.7,0.921,658,cluster3
0.1418,3.09,9.75,1.82,546,cluster3
0.0484,4.63,19.4,1.07,1129,cluster4
0.0501,3.64,12.9,1.47,1063,cluster4
0.1247,2.15,5.27,2.91,526,cluster4
0.1229,2.25,5.69,2.74,611,cluster4
0.0794,2.26,5.73,2.73,429,cluster4
0.1981,3.16,10.1,1.76,526,cluster3
0.0497,2.45,6.57,2.45,1009,cluster4
0.0546,2.64,7.46,2.23,978,cluster4
0.1192,2.58,7.18,2.3,553,cluster4
0.1486,2.79,8.2,2.07,646,cluster3
0.0723,2.39,6.3,2.54,858,cluster4
0.0788,2.39,6.3,2.54,803,cluster4
0.179,3.27,10.7,1.68,541,cluster3
0.1348,2.55,7.04,2.33,314,cluster3
0.0266,2,4.66,3.2,1774,cluster4
0.0854,2,4.66,3.2,730,cluster4
0.236,2.94,8.96,1.94,583,cluster3
0.0683,2.57,7.13,2.31,558,cluster4
0.2259,2.63,7.41,2.24,521,cluster3
0.1254,3.68,13.1,1.44,603,cluster3
0.0689,2.28,5.82,2.7,1017,cluster4
0.2281,4.21,16.5,1.22,664,cluster3
0.0375,2.83,8.4,2.04,1178,cluster4
0.0331,2.79,8.2,2.07,1365,cluster4
0.0952,2.23,5.6,2.77,764,cluster4
0.052,2.63,7.41,2.24,1176,cluster4
0.1196,2.27,5.77,2.71,656,cluster4
0.0647,4.02,15.2,1.29,1056,cluster4
0.3554,3.39,11.4,1.61,436,cluster2
0.0397,2.39,6.3,2.54,1367,cluster4
0.1508,2.87,8.6,2,706,cluster3
0.1089,2.18,5.39,2.86,678,cluster4
0.1582,3.708,17.4,1.88,535,cluster3
0.0983,1.009,3.3,17.7,679,cluster4
0.156,3.46,11.8,1.57,725,cluster3
0.1056,2.37,6.21,2.56,743,cluster4
0.0438,1.5,2.86,4.66,1050,cluster4
0.3576,3.024,9.4,1.87,367,cluster2
0.1128,2.84,8.45,2.03,623,cluster4
0.04852,14.617,212.31044,0.4,1460,cluster1
0.0719,1.71,4.19,4.62,1102,cluster4
0.0835,1.9,3.85,3.06,1023,cluster4
0.1012,1.99,4.16,2.91,929,cluster4
0.1536,2.9,8.75,1.97,528,cluster3
0.056,1.9,4.27,3.42,833,cluster4
0.1224,2.09,5.02,3.02,852,cluster4
0.1502,2.65,7.51,2.22,731,cluster3
0.5001,6.5,34.5,0.69,401,cluster2
0.0666,1.32,2.3,5.5,1098,cluster4
0.1735,2.59,7.22,2.28,637,cluster3
0.042,1.44,2.67,4.91,1133,cluster4
0.033,0.86,0.566,4.89,1278,cluster4
0.17,3.31,11,1.67,683,cluster3
0.0135,0.87,0.59,4.92,1874,cluster4
0.0685,3.64,12.9,1.47,1069,cluster4
0.0682,3.35,11.2,1.64,932,cluster4
0.24861,2.15,5.27,2.91,273,cluster3
0.0719,4.19,16.3,1.22,888,cluster4
0.5594,3.3,10.9,1.67,318,cluster2
0.0351,1.65,3.36,4.11,1513,cluster4
0.0452,2.84,8.45,2.03,1046,cluster4
0.1232,2.29,5.86,2.68,713,cluster4
0.1027,2.39,6.3,2.54,641,cluster4
0.085,1.74,3.68,3.84,620,cluster4
0.0927,2.43,6.48,2.48,860,cluster4
0.4024,3.41,11.5,1.59,413,cluster2
0.0219,1.32,2.3,5.5,750,cluster4
0.046,2.6,7.27,2.27,1296,cluster4
0.0611,3.16,10.1,1.76,1073,cluster4
0.0225,1.69,3.5,3.98,1767,cluster4
0.1053,3.32,11,1.65,849,cluster4
0.031,2.3,5.9,2.66,737,cluster4
0.0978,2.13,5.18,2.95,446,cluster4
0.0854,3.01,9.32,1.88,825,cluster4
0.1172,2.31,5.95,2.65,852,cluster4
0.0768,1.99,4.62,3.22,852,cluster4
0.0508,1.05,1.16,5.51,1048,cluster4
0.115,2.29,5.86,2.68,784,cluster4
0.2327,3.73,13.4,1.42,685,cluster3
0.1241,8.4,53.2,0.493,871,cluster3
0.0712,1.38,2.48,5.19,816,cluster4
0.08,6.11,120,3,791,cluster3
0.5729,3.18,10.2,1.74,343,cluster2
0.1447,2.9,8.75,1.97,828,cluster3
0.1885,2.21,5.52,2.81,500,cluster3
0.0815,1.63,3.29,4.17,1021,cluster4
0.0578,1.89,4.23,3.44,1309,cluster4
0.1764,2.64,7.46,2.23,802,cluster3
0.1185,4.45,18.1,1.13,614,cluster3
0.1867,4.75,20.2,1.04,1002,cluster3
0.0632,1.83,4.01,3.6,1111,cluster4
0.0966,2.38,6.26,2.55,957,cluster4
0.1566,2.56,7.08,2.32,609,cluster3
0.0879,1.85,4.08,3.54,926,cluster4
0.0589,2.9,8.75,1.97,1810,cluster4
0.126,10.16,321.0083,1.68,963,cluster1
0.0466,3.15,10.1,1.78,1655,cluster4
0.049,2.1,5.06,3,1730,cluster4
0.1149,1.99,4.62,3.22,632,cluster4
0.1222,1.17,1.71,5.87,788,cluster4
0.1827,4.001,15.1,1.3,644,cluster3
0.1341,3.22,10.5,1.73,674,cluster3
